Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
South Dakota,US,9/5/2020 4:30,44.2998,-99.4388,14596,170,11394,3032,46,1649.901261,152293,,1.164702658,84000046,USA,17214.88167,
Tennessee,US,9/5/2020 4:30,35.7478,-86.6923,160597,1837,143156,15604,47,2351.631398,2283234,,1.143856984,84000047,USA,33433.53091,
Texas,US,9/5/2020 4:30,31.0545,-97.5635,651350,13426,532223,105701,48,2246.353542,5119753,,2.061257389,84000048,USA,17656.82857,
Utah,US,9/5/2020 4:30,40.15,-111.8624,53839,419,45547,7873,49,1679.342025,679716,,0.778246253,84000049,USA,21201.65018,
Vermont,US,9/5/2020 4:30,44.0459,-72.7107,1642,58,1441,143,50,263.1456644,142198,,3.53227771,84000050,USA,22788.54275,
Virginia,US,9/5/2020 4:30,37.7693,-78.17,124738,2662,15492,106584,51,1461.399125,1639828,,2.134073017,84000051,USA,19211.8136,
Washington,US,9/5/2020 4:30,47.4009,-121.4905,76335,1953,,74382,53,1002.443501,1518089,,2.558459422,84000053,USA,19935.78899,
West Virginia,US,9/5/2020 4:30,38.4912,-80.9545,11042,245,8450,2347,54,616.1324936,448911,,2.218800942,84000054,USA,25048.78227,
Wisconsin,US,9/5/2020 4:30,44.2685,-89.6165,79354,1153,70229,7972,55,1362.900807,1294667,,1.452982836,84000055,USA,22235.83814,
Wyoming,US,9/5/2020 4:30,42.756,-107.3025,3990,42,3393,555,56,689.4061259,78301,,1.052631579,84000056,USA,13529.12007,
Alabama,US,9/4/2020 4:30,32.3182,-86.9023,129285,2233,51154,75898,1,2636.755497,965974,,1.727191863,84000001,USA,19700.94948,
Alaska,US,9/4/2020 4:30,61.3707,-152.4044,5464,40,2288,3136,2,746.9123567,377936,,0.732064422,84000002,USA,51662.71385,
Arizona,US,9/4/2020 4:30,33.7298,-111.4312,203953,5130,31201,167622,4,2802.04602,1222859,,2.515285384,84000004,USA,16800.47459,
Arkansas,US,9/4/2020 4:30,34.9697,-92.3731,63081,861,56889,5331,5,2090.294797,738418,,1.36491178,84000005,USA,24468.71964,
California,US,9/4/2020 4:30,36.1162,-119.6816,726018,13493,,712525,6,1837.451667,11663924,,1.858493867,84000006,USA,29519.78683,
Colorado,US,9/4/2020 4:30,39.0598,-105.3111,58267,1955,5992,50320,8,1011.801895,1021497,,3.355243963,84000008,USA,17738.21547,
Connecticut,US,9/4/2020 4:30,41.5978,-72.7554,53209,4468,9049,39692,9,1492.418422,1218216,,8.397075683,84000009,USA,34168.80605,
Delaware,US,9/4/2020 4:30,39.3185,-75.5071,17653,606,9514,7533,10,1812.862254,244548,,3.432844276,84000010,USA,25113.68258,
Florida,US,9/4/2020 4:30,27.7663,-81.6868,637013,11650,,625363,12,2965.922341,4717696,,1.828848077,84000012,USA,21965.51713,
Georgia,US,9/4/2020 4:30,33.0406,-83.6431,277288,5868,,271420,13,2611.631843,2410665,,2.116211304,84000013,USA,22704.80323,
Hawaii,US,9/4/2020 4:30,21.0943,-157.4983,9202,79,2689,6434,15,649.9175067,207431,,0.85850902,84000015,USA,14650.40625,
Idaho,US,9/4/2020 4:30,44.2405,-114.4788,32927,372,15585,16970,16,1842.518319,261400,,1.12977192,84000016,USA,14627.33588,
Illinois,US,9/4/2020 4:30,40.3495,-88.9861,241704,8324,,233380,17,1907.413307,4162370,,3.443881773,84000017,USA,32847.44947,
Indiana,US,9/4/2020 4:30,39.8494,-86.2583,96854,3332,74288,19234,18,1438.663834,1103038,,3.440229624,84000018,USA,16384.46402,
Iowa,US,9/4/2020 4:30,42.0115,-93.2105,67691,1136,48580,17975,19,2145.467454,634758,,1.678214238,84000019,USA,20118.66615,
Kansas,US,9/4/2020 4:30,38.5266,-96.7265,44394,471,1730,42193,20,1523.831623,419247,,1.060954183,84000020,USA,14390.72479,
Kentucky,US,9/4/2020 4:30,37.6681,-84.6701,50885,976,10547,39362,21,1138.959812,844424,,1.918050506,84000021,USA,18900.75661,
Louisiana,US,9/4/2020 4:30,31.1695,-91.8678,150651,5021,134432,11198,22,3240.646929,1917099,,3.332868683,84000022,USA,41238.63092,
Maine,US,9/4/2020 4:30,44.6939,-69.3819,4618,133,3988,497,23,343.547,281053,,2.880034647,84000023,USA,20908.3835,
Maryland,US,9/4/2020 4:30,39.0639,-76.8021,110012,3778,7039,99195,24,1819.679507,1357605,,3.434170818,84000024,USA,22455.78661,
Massachusetts,US,9/4/2020 4:30,42.2302,-71.5301,121546,9077,105769,6700,25,1763.452261,1803312,,7.467954519,84000025,USA,26163.38361,
Michigan,US,9/4/2020 4:30,43.3266,-84.5361,115242,6791,76151,32300,26,1153.936619,2849451,,5.892816855,84000026,USA,28532.00962,
Minnesota,US,9/4/2020 4:30,45.6945,-93.9002,78123,1889,70175,6059,27,1385.24996,1158388,,2.4179819,84000027,USA,20540.13453,
Mississippi,US,9/4/2020 4:30,32.7416,-89.6787,85116,2536,67918,14662,28,2859.937456,586581,,2.979463321,84000028,USA,19709.39627,
Missouri,US,9/4/2020 4:30,38.4561,-92.2884,89639,1586,,88053,29,1460.530372,1008078,,1.769319158,84000029,USA,16425.08882,
Montana,US,9/4/2020 4:30,46.9219,-110.4544,7871,111,5727,2033,30,736.4485422,255660,,1.410240122,84000030,USA,23920.77681,
Nebraska,US,9/4/2020 4:30,41.1254,-98.2681,35469,404,26466,8599,31,1833.584228,368965,,1.139022809,84000031,USA,19073.79415,
Nevada,US,9/4/2020 4:30,38.3135,-117.0554,70223,1363,1817,67043,32,2279.852059,605268,,1.940959515,84000032,USA,19650.56315,
New Hampshire,US,9/4/2020 4:30,43.4525,-71.5639,7347,432,6675,240,33,540.3354095,215875,,5.879951,84000033,USA,15876.53553,
New Jersey,US,9/4/2020 4:30,40.2989,-74.521,192973,15971,34038,142964,34,2172.583563,2930015,,8.276287356,84000034,USA,32987.52898,
New Mexico,US,9/4/2020 4:30,34.8405,-106.2485,25812,791,13180,11841,35,1231.00167,770959,,3.06446614,84000035,USA,36767.85279,
New York,US,9/4/2020 4:30,42.1657,-74.9481,437107,32976,75255,328876,36,2246.925383,8517458,,7.544148229,84000036,USA,43783.54174,
North Carolina,US,9/4/2020 4:30,35.6301,-79.8064,172201,2803,145884,23514,37,1641.872815,2347837,,1.627748968,84000037,USA,22385.75702,
North Dakota,US,9/4/2020 4:30,47.5289,-99.784,12629,150,10051,2428,38,1657.214242,205899,,1.187742497,84000038,USA,27018.66777,
Ohio,US,9/4/2020 4:30,40.3888,-82.7649,127112,4226,106095,16791,39,1087.440436,2319528,,3.324627101,84000039,USA,19843.51233,
Oklahoma,US,9/4/2020 4:30,35.5653,-96.9289,61027,835,51447,8745,40,1542.265536,903046,,1.368246842,84000040,USA,22821.64817,
Oregon,US,9/4/2020 4:30,44.572,-122.0709,27336,470,5144,21722,41,648.1200701,571125,,1.719344454,84000041,USA,13541.02923,
Pennsylvania,US,9/4/2020 4:30,40.5908,-77.2098,141570,7724,110784,23062,42,1105.843787,1702214,,5.455958183,84000042,USA,13296.48073,
Rhode Island,US,9/4/2020 4:30,41.6809,-71.5118,22143,1055,2137,18951,44,2090.222313,547593,,4.76448539,84000044,USA,51690.8778,
South Carolina,US,9/4/2020 4:30,33.8569,-80.945,121696,2807,51431,67458,45,2363.619343,969425,,2.306567184,84000045,USA,18828.48805,
South Dakota,US,9/4/2020 4:30,44.2998,-99.4388,14337,169,11155,3013,46,1620.624444,150537,,1.178768222,84000046,USA,17016.38711,
Tennessee,US,9/4/2020 4:30,35.7478,-86.6923,159546,1815,141568,16163,47,2336.241543,2265003,,1.137602948,84000047,USA,33166.57329,
Texas,US,9/4/2020 4:30,31.0545,-97.5635,645422,13296,527359,104767,48,2225.909259,5107503,,2.060047535,84000048,USA,17614.58119,
Utah,US,9/4/2020 4:30,40.15,-111.8624,53326,414,44995,7917,49,1663.340568,673659,,0.776356749,84000049,USA,21012.72069,
Vermont,US,9/4/2020 4:30,44.0459,-72.7107,1637,58,1436,143,50,262.3443683,140881,,3.543066585,84000050,USA,22577.48133,
Virginia,US,9/4/2020 4:30,37.7693,-78.17,123637,2652,15395,105590,51,1448.500085,1624531,,2.14498896,84000051,USA,19032.59778,
Washington,US,9/4/2020 4:30,47.4009,-121.4905,75856,1945,,73911,53,996.1531961,1496353,,2.564068762,84000053,USA,19650.34834,
West Virginia,US,9/4/2020 4:30,38.4912,-80.9545,10855,240,8342,2273,54,605.6980817,445094,,2.21096269,84000054,USA,24835.79751,
Wisconsin,US,9/4/2020 4:30,44.2685,-89.6165,77856,1146,69299,7411,55,1337.172736,1282921,,1.471948212,84000055,USA,22034.1012,
Wyoming,US,9/4/2020 4:30,42.756,-107.3025,3941,41,3290,610,56,680.9397348,77501,,1.04034509,84000056,USA,13390.89327,
Alabama,US,9/7/2020 4:30,32.3182,-86.9023,132314,2276,51154,78884,1,2698.531669,984308,,1.720150551,84000001,USA,20074.8697,
Alaska,US,9/7/2020 4:30,61.3707,-152.4044,5760,42,2323,3395,2,787.3746659,387057,,0.729166667,84000002,USA,52909.5271,
Arizona,US,9/7/2020 4:30,33.7298,-111.4312,205767,5221,31721,168825,4,2826.967994,1259018,,2.537335919,84000004,USA,17297.2517,
Arkansas,US,9/7/2020 4:30,34.9697,-92.3731,65377,894,58295,6188,5,2166.37661,766098,,1.367453386,84000005,USA,25385.94289,
California,US,9/7/2020 4:30,36.1162,-119.6816,738856,13731,,725125,6,1869.942878,12047191,,1.858413547,84000006,USA,30489.78287,
Colorado,US,9/7/2020 4:30,39.0598,-105.3111,59251,1972,6049,51230,8,1028.888978,1051084,,3.32821387,84000008,USA,18251.99141,
Connecticut,US,9/7/2020 4:30,41.5978,-72.7554,53365,4468,9049,39848,9,1496.793947,1237658,,8.372528811,84000009,USA,34714.11979,
Delaware,US,9/7/2020 4:30,39.3185,-75.5071,18043,609,9696,7738,10,1852.913026,250783,,3.375270188,84000010,USA,25753.98146,
Florida,US,9/7/2020 4:30,27.7663,-81.6868,646431,11849,,634582,12,3009.772398,4784770,,1.832987589,84000012,USA,22277.8126,
Georgia,US,9/7/2020 4:30,33.0406,-83.6431,283199,6037,,277162,13,2667.304486,2479568,,2.131716567,84000013,USA,23353.76484,
Hawaii,US,9/7/2020 4:30,21.0943,-157.4983,9855,85,2931,6839,15,696.0374949,229796,,0.862506342,84000015,USA,16229.99819,
Idaho,US,9/7/2020 4:30,44.2405,-114.4788,33664,385,16339,16940,16,1883.759125,267172,,1.143654943,84000016,USA,14950.32358,
Illinois,US,9/7/2020 4:30,40.3495,-88.9861,251515,8390,,243125,17,1984.837065,4420300,,3.335785142,84000017,USA,34882.91067,
Indiana,US,9/7/2020 4:30,39.8494,-86.2583,99804,3364,76023,20417,18,1482.482967,1138868,,3.370606389,84000018,USA,16916.68082,
Iowa,US,9/7/2020 4:30,42.0115,-93.2105,70215,1167,49723,19325,19,2225.465679,652937,,1.662038026,84000019,USA,20694.84988,
Kansas,US,9/7/2020 4:30,38.5266,-96.7265,45830,481,1785,43564,20,1573.122568,427205,,1.049530875,84000020,USA,14663.8845,
Kentucky,US,9/7/2020 4:30,37.6681,-84.6701,52774,996,10613,41165,21,1181.241331,872129,,1.887292985,84000021,USA,19520.87809,
Louisiana,US,9/7/2020 4:30,31.1695,-91.8678,152868,5093,134432,13343,22,3288.336717,1959244,,3.33163252,84000022,USA,42145.21013,
Maine,US,9/7/2020 4:30,44.6939,-69.3819,4683,134,4049,500,23,348.3825468,296854,,2.861413624,84000023,USA,22083.86772,
Maryland,US,9/7/2020 4:30,39.0639,-76.8021,112119,3799,7103,101217,24,1854.530839,1393324,,3.388364149,84000024,USA,23046.60518,
Massachusetts,US,9/7/2020 4:30,42.2302,-71.5301,122562,9125,105769,7668,25,1778.192915,1859402,,7.445211403,84000025,USA,26977.16635,
Michigan,US,9/7/2020 4:30,43.3266,-84.5361,117191,6806,80678,29707,26,1173.452268,2919002,,5.807613213,84000026,USA,29228.43493,
Minnesota,US,9/7/2020 4:30,45.6945,-93.9002,80587,1909,72463,6215,27,1428.940754,1188293,,2.368868428,84000027,USA,21070.39963,
Mississippi,US,9/7/2020 4:30,32.7416,-89.6787,86888,2584,67918,16386,28,2919.477486,597809,,2.973943467,84000028,USA,20086.66233,
Missouri,US,9/7/2020 4:30,38.4561,-92.2884,94492,1685,,92807,29,1539.602583,1045843,,1.783219743,84000029,USA,17040.41172,
Montana,US,9/7/2020 4:30,46.9219,-110.4544,8264,117,6243,1904,30,773.2195086,262026,,1.415779284,84000030,USA,24516.41033,
Nebraska,US,9/7/2020 4:30,41.1254,-98.2681,35886,404,27473,8009,31,1855.141211,376828,,1.125787215,84000031,USA,19480.2751,
Nevada,US,9/7/2020 4:30,38.3135,-117.0554,71610,1389,1853,68368,32,2324.882246,619482,,1.93967323,84000032,USA,20112.03329,
New Hampshire,US,9/7/2020 4:30,43.4525,-71.5639,7447,433,6766,248,33,547.6899135,220662,,5.814421915,84000033,USA,16228.59564,
New Jersey,US,9/7/2020 4:30,40.2989,-74.521,194058,15989,34169,143900,34,2184.799019,3002307,,8.239289285,84000034,USA,33801.42735,
New Mexico,US,9/7/2020 4:30,34.8405,-106.2485,26107,803,13460,11844,35,1245.070533,787811,,3.075803424,84000035,USA,37571.54255,
New York,US,9/7/2020 4:30,42.1657,-74.9481,439501,32987,75425,331089,36,2259.231613,8796244,,7.505557439,84000036,USA,45216.62641,
North Carolina,US,9/7/2020 4:30,35.6301,-79.8064,176901,2890,145884,28127,37,1686.685576,2442950,,1.633682116,84000037,USA,23292.62428,
North Dakota,US,9/7/2020 4:30,47.5289,-99.784,13631,156,10821,2654,38,1788.699607,210999,,1.14445015,84000038,USA,27687.90466,
Ohio,US,9/7/2020 4:30,40.3888,-82.7649,130558,4259,108578,17721,39,1116.920892,2404235,,3.262151687,84000039,USA,20568.1789,
Oklahoma,US,9/7/2020 4:30,35.5653,-96.9289,63607,853,53059,9695,40,1607.466924,923693,,1.341047369,84000040,USA,23343.43618,
Oregon,US,9/7/2020 4:30,44.572,-122.0709,28044,481,5198,22365,41,664.906323,585425,,1.715161888,84000041,USA,13880.0736,
Pennsylvania,US,9/7/2020 4:30,40.5908,-77.2098,143824,7750,114239,21835,42,1123.450426,1738615,,5.388530426,84000042,USA,13580.81936,
Rhode Island,US,9/7/2020 4:30,41.6809,-71.5118,22243,1055,2147,19041,44,2099.661966,557522,,4.743065234,84000044,USA,52628.14093,
South Carolina,US,9/7/2020 4:30,33.8569,-80.945,124952,2887,51431,70634,45,2426.858435,1001225,,2.310487227,84000045,USA,19446.118,
South Dakota,US,9/7/2020 4:30,44.2998,-99.4388,15109,173,11918,3018,46,1707.889707,155101,,1.145012906,84000046,USA,17532.2921,
Tennessee,US,9/7/2020 4:30,35.7478,-86.6923,164126,1865,145359,16902,47,2403.306754,2331199,,1.136322094,84000047,USA,34135.88525,
Texas,US,9/7/2020 4:30,31.0545,-97.5635,658202,13654,543412,101136,48,2269.984485,5282579,,2.074439154,84000048,USA,18218.37729,
Utah,US,9/7/2020 4:30,40.15,-111.8624,54660,422,46233,8005,49,1704.950595,688735,,0.772045371,84000049,USA,21482.97014,
Vermont,US,9/7/2020 4:30,44.0459,-72.7107,1648,58,1456,134,50,264.1072198,144063,,3.519417476,84000050,USA,23087.42622,
Virginia,US,9/7/2020 4:30,37.7693,-78.17,126926,2678,15683,108516,51,1486.459113,1670084,,2.110705644,84000051,USA,19566.28531,
Washington,US,9/7/2020 4:30,47.4009,-121.4905,77235,1953,,75282,53,1014.262446,1550477,,2.528646339,84000053,USA,20361.11341,
West Virginia,US,9/7/2020 4:30,38.4912,-80.9545,11418,249,8556,2613,54,637.1129154,458378,,2.18076721,84000054,USA,25577.03135,
Wisconsin,US,9/7/2020 4:30,44.2685,-89.6165,81193,1168,71906,8119,55,1394.485536,1308247,,1.438547658,84000055,USA,22469.07393,
Wyoming,US,9/7/2020 4:30,42.756,-107.3025,4032,42,3416,574,56,696.6630325,78344,,1.041666667,84000056,USA,13536.54976,
Alabama,US,9/8/2020 4:30,32.3182,-86.9023,132973,2276,51154,79543,1,2711.971912,987995,,1.711625668,84000001,USA,20150.06572,
Alaska,US,9/8/2020 4:30,61.3707,-152.4044,5793,42,2323,3428,2,791.8856666,388621,,0.725012947,84000002,USA,53123.32119,
Arizona,US,9/8/2020 4:30,33.7298,-111.4312,205964,5219,31866,168879,4,2829.674515,1263397,,2.53393797,84000004,USA,17357.4134,
Arkansas,US,9/8/2020 4:30,34.9697,-92.3731,65727,908,58757,6062,5,2177.974448,772813,,1.381471846,84000005,USA,25608.45568,
California,US,9/8/2020 4:30,36.1162,-119.6816,740965,13758,,727207,6,1875.280467,12158292,,1.856767864,84000006,USA,30770.96422,
Colorado,US,9/8/2020 4:30,39.0598,-105.3111,59464,1973,6057,51434,8,1032.587707,1059557,,3.3179739,84000008,USA,18399.12439,
Connecticut,US,9/8/2020 4:30,41.5978,-72.7554,53365,4468,9049,39848,9,1496.793947,1237658,,8.372528811,84000009,USA,34714.11979,
Delaware,US,9/8/2020 4:30,39.3185,-75.5071,18249,609,9847,7793,10,1874.068049,252602,,3.33716916,84000010,USA,25940.78237,
Florida,US,9/8/2020 4:30,27.7663,-81.6868,648269,11871,,636398,12,3018.330097,4801684,,1.831184277,84000012,USA,22356.56392,
Georgia,US,9/8/2020 4:30,33.0406,-83.6431,283807,6044,,277763,13,2673.030923,2488841,,2.129616253,84000013,USA,23441.10242,
Hawaii,US,9/8/2020 4:30,21.0943,-157.4983,9959,86,2991,6882,15,703.3827917,234903,,0.863540516,84000015,USA,16590.69464,
Idaho,US,9/8/2020 4:30,44.2405,-114.4788,33738,385,16554,16799,16,1887.899992,268189,,1.141146482,84000016,USA,15007.23253,
Illinois,US,9/8/2020 4:30,40.3495,-88.9861,252884,8398,,244486,17,1995.640563,4449275,,3.320890211,84000017,USA,35111.56763,
Indiana,US,9/8/2020 4:30,39.8494,-86.2583,100394,3368,77015,20011,18,1491.246794,1146572,,3.354782158,84000018,USA,17031.1156,
Iowa,US,9/8/2020 4:30,42.0115,-93.2105,70537,1170,49884,19483,19,2235.671475,655846,,1.658703943,84000019,USA,20787.05068,
Kansas,US,9/8/2020 4:30,38.5266,-96.7265,46337,483,1796,44058,20,1590.525429,436686,,1.042363554,84000020,USA,14989.32144,
Kentucky,US,9/8/2020 4:30,37.6681,-84.6701,53064,996,10648,41420,21,1187.732406,869233,,1.876978743,84000021,USA,19456.05688,
Louisiana,US,9/8/2020 4:30,31.1695,-91.8678,153177,5105,134432,13640,22,3294.983602,1964229,,3.332745778,84000022,USA,42252.44225,
Maine,US,9/8/2020 4:30,44.6939,-69.3819,4701,134,4076,491,23,349.7216213,300032,,2.85045735,84000023,USA,22320.28876,
Maryland,US,9/8/2020 4:30,39.0639,-76.8021,112883,3804,7112,101967,24,1867.167961,1405189,,3.369860829,84000024,USA,23242.86102,
Massachusetts,US,9/8/2020 4:30,42.2302,-71.5301,122791,9133,105769,7889,25,1781.515365,1869279,,7.437841536,84000025,USA,27120.46698,
Michigan,US,9/8/2020 4:30,43.3266,-84.5361,118403,6810,80678,30915,26,1185.588219,2962678,,5.751543458,84000026,USA,29665.76972,
Minnesota,US,9/8/2020 4:30,45.6945,-93.9002,81225,1912,73403,5910,27,1440.253548,1197675,,2.353955063,84000027,USA,21236.758,
Mississippi,US,9/8/2020 4:30,32.7416,-89.6787,87130,2585,67918,16627,28,2927.608799,598051,,2.966831172,84000028,USA,20094.79364,
Missouri,US,9/8/2020 4:30,38.4561,-92.2884,95406,1687,,93719,29,1554.494814,1054385,,1.768232606,84000029,USA,17179.59054,
Montana,US,9/8/2020 4:30,46.9219,-110.4544,8316,118,6246,1952,30,778.0848782,267125,,1.418951419,84000030,USA,24993.49725,
Nebraska,US,9/8/2020 4:30,41.1254,-98.2681,35975,404,27710,7861,31,1859.742102,377461,,1.123002085,84000031,USA,19512.99829,
Nevada,US,9/8/2020 4:30,38.3135,-117.0554,71967,1393,1853,68721,32,2336.472568,622642,,1.935609377,84000032,USA,20214.62549,
New Hampshire,US,9/8/2020 4:30,43.4525,-71.5639,7476,433,6805,238,33,549.8227197,222299,,5.791867309,84000033,USA,16348.98887,
New Jersey,US,9/8/2020 4:30,40.2989,-74.521,194390,15991,34202,144197,34,2188.536836,3054528,,8.226246206,84000034,USA,34389.35668,
New Mexico,US,9/8/2020 4:30,34.8405,-106.2485,26144,807,13530,11807,35,1246.835102,791836,,3.086750306,84000035,USA,37763.49907,
New York,US,9/8/2020 4:30,42.1657,-74.9481,440021,33002,75471,331548,36,2261.904646,8855109,,7.500096586,84000036,USA,45519.21882,
North Carolina,US,9/8/2020 4:30,35.6301,-79.8064,177919,2897,156652,18370,37,1696.391829,2459582,,1.628269044,84000037,USA,23451.20424,
North Dakota,US,9/8/2020 4:30,47.5289,-99.784,13801,156,11080,2565,38,1811.007503,211898,,1.130352873,84000038,USA,27805.87406,
Ohio,US,9/8/2020 4:30,40.3888,-82.7649,131336,4276,108578,18482,39,1123.576665,2426014,,3.255771456,84000039,USA,20754.49778,
Oklahoma,US,9/8/2020 4:30,35.5653,-96.9289,64220,853,53414,9953,40,1622.958571,924306,,1.328246652,84000040,USA,23358.92783,
Oregon,US,9/8/2020 4:30,44.572,-122.0709,28190,482,5198,22510,41,668.3678949,588166,,1.709826179,84000041,USA,13945.06106,
Pennsylvania,US,9/8/2020 4:30,40.5908,-77.2098,144540,7771,114687,22082,42,1129.043307,1748241,,5.376366404,84000042,USA,13656.0108,
Rhode Island,US,9/8/2020 4:30,41.6809,-71.5118,22243,1055,2147,19041,44,2099.661966,557522,,4.743065234,84000044,USA,52628.14093,
South Carolina,US,9/8/2020 4:30,33.8569,-80.945,125607,2907,51431,71269,45,2439.580058,1009710,,2.314361461,84000045,USA,19610.91643,
South Dakota,US,9/8/2020 4:30,44.2998,-99.4388,15300,173,12235,2892,46,1729.479947,156093,,1.130718954,84000046,USA,17644.42571,
Tennessee,US,9/8/2020 4:30,35.7478,-86.6923,165109,1869,146213,17027,47,2417.700882,2344781,,1.13197948,84000047,USA,34334.76728,
Texas,US,9/8/2020 4:30,31.0545,-97.5635,659041,13697,543412,101932,48,2272.877999,5320999,,2.078322896,84000048,USA,18350.87887,
Utah,US,9/8/2020 4:30,40.15,-111.8624,55033,423,46468,8142,49,1716.585183,691743,,0.768629731,84000049,USA,21576.79545,
Vermont,US,9/8/2020 4:30,44.0459,-72.7107,1651,58,1465,128,50,264.5879975,145993,,3.513022411,84000050,USA,23396.72654,
Virginia,US,9/8/2020 4:30,37.7693,-78.17,127571,2684,15742,109090,51,1493.945477,1682098,,2.104833903,84000051,USA,19707.03832,
Washington,US,9/8/2020 4:30,47.4009,-121.4905,77545,1953,,75592,53,1018.333416,1563053,,2.518537623,84000053,USA,20526.26347,
West Virginia,US,9/8/2020 4:30,38.4912,-80.9545,11575,248,8581,2746,54,645.8733575,461765,,2.142548596,84000054,USA,25766.02254,
Wisconsin,US,9/8/2020 4:30,44.2685,-89.6165,81760,1168,72478,8114,55,1404.223732,1313721,,1.428571429,84000055,USA,22563.08959,
